id,state_name,waiting_time,time_until_sent_home,broken_bone,transfer_time,hospital_name,hospital_link,phone,address
3380,Pennsylvania,18,-1,77,68,"ellwood city hospital",/emergency/hospital/390008,"(724) 752-0081","724 pershing street  ellwood city, PA 16117"
3381,Pennsylvania,28,-1,56,66,"geisinger - bloomsburg hospital",/emergency/hospital/390003,"(570) 387-2100","549 east fair street  bloomsburg, PA 17815"
3382,Pennsylvania,12,-1,51,95,"allegheny valley hospital",/emergency/hospital/390032,"(412) 224-5100","1301 carlisle st  natrona, PA 15065"
3383,Pennsylvania,34,-1,51,78,"heritage valley beaver",/emergency/hospital/390036,"(412) 728-7000","1000 dutch ridge road  beaver, PA 15009"
3384,Pennsylvania,-1,-1,-1,-1,"coatesville va medical center",/emergency/hospital/39004F,"(610) 384-7711","1400 black horse hill road  coatesville, PA 19320"
3385,Pennsylvania,24,-1,46,79,"st luke's quakertown hospital",/emergency/hospital/390035,"(215) 538-4500","1021 park avenue  quakertown, PA 18951"
3386,Pennsylvania,28,-1,58,80,"washington hospital, the",/emergency/hospital/390042,"(724) 225-7000","155 wilson avenue  washington, PA 15301"
3387,Pennsylvania,23,-1,62,66,"uniontown hospital",/emergency/hospital/390041,"(724) 430-5000","500 west berkeley street  uniontown, PA 15401"
3388,Pennsylvania,41,-1,70,83,"williamsport regional medical center",/emergency/hospital/390045,"(570) 321-1000","700 high street  williamsport, PA 17701"
3389,Pennsylvania,33,-1,66,86,"york hospital",/emergency/hospital/390046,"(717) 851-2345","1001 south george street  york, PA 17403"
3390,Pennsylvania,16,-1,50,50,"lewistown hospital",/emergency/hospital/390048,"(717) 248-5411","400 highland avenue  lewistown, PA 17044"
3391,Pennsylvania,48,-1,77,141,"reading hospital",/emergency/hospital/390044,"(610) 988-8000","sixth avenue and spruce st  reading, PA 19603"
3392,Pennsylvania,40,-1,80,104,"allegheny general hospital",/emergency/hospital/390050,"(412) 359-3131","320 east north avenue  pittsburgh, PA 15212"
3393,Pennsylvania,27,-1,55,56,"j c blair memorial hospital",/emergency/hospital/390056,"(814) 643-2290","1225 warm springs ave  huntingdon, PA 16652"
3394,Pennsylvania,30,-1,60,71,"clearfield hospital",/emergency/hospital/390052,"(814) 768-2497","809 turnpike ave  clearfield, PA 16830"
3395,Pennsylvania,11,-1,42,88,"upmc mercy",/emergency/hospital/390028,"(412) 232-8111","1400 locust street  pittsburgh, PA 15219"
3396,Pennsylvania,54,-1,73,151,"good samaritan hospital",/emergency/hospital/390066,"(717) 270-7500","fourth and walnut streets  lebanon, PA 17042"
3397,Pennsylvania,24,-1,54,147,"robert packer hospital",/emergency/hospital/390079,"(570) 888-6666","one guthrie square  sayre, PA 18840"
3398,Pennsylvania,21,-1,53,64,"sunbury community hospital",/emergency/hospital/390084,"(570) 286-3333","350 north 11th street  sunbury, PA 17801"
3399,Pennsylvania,20,-1,48,82,"upmc hamot",/emergency/hospital/390063,"(814) 877-6000","201 state street  erie, PA 16550"
3400,Pennsylvania,28,-1,61,63,"gettysburg hospital",/emergency/hospital/390065,"(717) 334-2121","147 gettys street  gettysburg, PA 17325"
3401,Pennsylvania,23,-1,34,112,"grand view hospital",/emergency/hospital/390057,"(215) 453-4615","700 lawn avenue  sellersville, PA 18960"
3402,Pennsylvania,39,-1,71,85,"berwick hospital center",/emergency/hospital/390072,"(570) 759-5000","701 east 16th street  berwick, PA 18603"
3403,Pennsylvania,10,-1,46,65,"upmc altoona",/emergency/hospital/390073,"(814) 889-2011","620 howard avenue  altoona, PA 16601"
3404,Pennsylvania,45,-1,85,108,"jeanes hospital",/emergency/hospital/390080,"(215) 728-2000","7600 central avenue  philadelphia, PA 19111"
3405,Pennsylvania,34,-1,50,108,"carlisle regional medical center",/emergency/hospital/390058,"(717) 249-1212","361 alexander spring road  carlisle, PA 17015"
3406,Pennsylvania,17,-1,54,109,"brandywine hospital",/emergency/hospital/390076,"(610) 383-8000","201 reeceville road  coatesville, PA 19320"
3407,Pennsylvania,12,-1,48,87,"penn highlands dubois",/emergency/hospital/390086,"(814) 371-2200","100 hospital avenue  dubois, PA 15801"
3408,Pennsylvania,46,-1,61,118,"pinnacle health hospitals",/emergency/hospital/390067,"(717) 782-5181","409 south second street  harrisburg, PA 17105"
3409,Pennsylvania,17,-1,76,32,"nason hospital",/emergency/hospital/390062,"(814) 224-2141","105 nason drive  roaring spring, PA 16673"
3410,Pennsylvania,-1,-1,-1,-1,"lebanon va medical center",/emergency/hospital/39006F,"(717) 228-5901","1700 south lincoln avenue  lebanon, PA 17042"
3411,Pennsylvania,-1,-1,-1,-1,"erie va medical center",/emergency/hospital/39005F,"(814) 860-2576","135 east 38th street  erie, PA 16504"
3412,Pennsylvania,22,-1,56,80,"lower bucks hospital",/emergency/hospital/390070,"(215) 785-9200","501 bath road  bristol, PA 19007"
3413,Pennsylvania,-1,-1,-1,-1,"philadelphia va medical center",/emergency/hospital/39009F,"(215) 823-5857","university and woodland avenu  philadelphia, PA 19104"
3414,Pennsylvania,84,-1,44,172,"hospital of univ of pennsylvania",/emergency/hospital/390111,"(215) 662-3227","34th & spruce sts  philadelphia, PA 19104"
3415,Pennsylvania,107,-1,80,139,"aria health",/emergency/hospital/390115,"(215) 612-4129","10800 knights road  philadelphia, PA 19114"
3416,Pennsylvania,32,-1,90,203,"memorial hospital",/emergency/hospital/390101,"(717) 843-8623","325 south belmont street  york, PA 17403"
3417,Pennsylvania,12,-1,44,46,"upmc bedford memorial",/emergency/hospital/390117,"(814) 623-6161","10455 lincoln highway  everett, PA 15537"
3418,Pennsylvania,18,-1,81,126,"upmc st margaret",/emergency/hospital/390102,"(412) 784-4000","815 freeport road  pittsburgh, PA 15215"
3419,Pennsylvania,34,-1,40,66,"windber hospital",/emergency/hospital/390112,"(814) 467-3000","600 somerset avenue  windber, PA 15963"
3420,Pennsylvania,14,-1,-1,48,"kane community hospital",/emergency/hospital/390104,"(814) 837-8585","4372 route 6  kane, PA 16735"
3421,Pennsylvania,27,-1,52,130,"phoenixville hospital",/emergency/hospital/390127,"(610) 983-1000","140 nutt road  phoenixville, PA 19460"
3422,Pennsylvania,50,-1,70,125,"moses taylor hospital",/emergency/hospital/390119,"(570) 340-2100","700 quincy avenue  scranton, PA 18510"
3423,Pennsylvania,24,-1,48,75,"meadville medical center",/emergency/hospital/390113,"(814) 333-5000","751 liberty street  meadville, PA 16335"
3424,Pennsylvania,23,-1,68,201,"mercy suburban hospital",/emergency/hospital/390116,"(215) 278-2000","2701 dekalb pike  norristown, PA 19401"
3425,Pennsylvania,29,-1,44,67,"bradford regional medical center",/emergency/hospital/390118,"(814) 368-4143","116 interstate parkway  bradford, PA 16701"
3426,Pennsylvania,25,-1,60,225,"wayne memorial hospital",/emergency/hospital/390125,"(570) 253-8100","601 park street  honesdale, PA 18431"
3427,Pennsylvania,-1,-1,-1,-1,"va pittsburgh healthcare system - univ dr",/emergency/hospital/39012F,"(412) 688-6100","university drive c  pittsburgh, PA 15240"
3428,Pennsylvania,15,-1,37,57,"butler memorial hospital",/emergency/hospital/390168,"(724) 283-6666","one hospital way  butler, PA 16001"
3429,Pennsylvania,-1,-1,-1,-1,"wilkes barre va medical center",/emergency/hospital/39013F,"(570) 824-3521","1111 east end boulevard  wilkes-barre, PA 18711"
3430,Pennsylvania,24,-1,53,222,"main line hospital bryn mawr campus",/emergency/hospital/390139,"(610) 526-3000","130 south bryn mawr ave  bryn mawr, PA 19010"
3431,Pennsylvania,9,-1,52,122,"upmc presbyterian shadyside",/emergency/hospital/390164,"(412) 647-8788","200 lothrop street  pittsburgh, PA 15213"
3432,Pennsylvania,32,-1,62,171,"mercy fitzgerald hospital",/emergency/hospital/390156,"(215) 237-4000","lansdowne & baily rds  darby, PA 19023"
3433,Pennsylvania,20,-1,46,89,"waynesboro hospital",/emergency/hospital/390138,"(717) 765-4000","501 east main st  waynesboro, PA 17268"
3434,Pennsylvania,20,-1,65,64,"southwest regional medical center",/emergency/hospital/390150,"(724) 627-2602","350 bonar avenue  waynesburg, PA 15370"
3435,Pennsylvania,9,-1,35,85,"excela health westmoreland hospital",/emergency/hospital/390145,"(412) 832-5050","532 west pittsburgh street  greensburg, PA 15601"
3436,Pennsylvania,30,-1,54,76,"penn highlands elk",/emergency/hospital/390154,"(814) 788-8000","763 johnsonburg road  st marys, PA 15857"
3437,Pennsylvania,56,-1,92,66,"warren general hospital",/emergency/hospital/390146,"(814) 723-3300","two crescent park west  warren, PA 16365"
3438,Pennsylvania,31,-1,60,122,"chambersburg hospital",/emergency/hospital/390151,"(717) 267-3000","112 north seventh street  chambersburg, PA 17201"
3439,Pennsylvania,12,-1,66,55,"ohio valley general hospital",/emergency/hospital/390157,"(412) 777-6161","25 heckel road  mckees rocks, PA 15136"
3440,Pennsylvania,25,-1,46,97,"easton hospital",/emergency/hospital/390162,"(610) 250-4076","250 south 21st street  easton, PA 18042"
3441,Pennsylvania,18,-1,47,38,"acmh hospital",/emergency/hospital/390163,"(724) 543-8500","one nolte drive  kittanning, PA 16201"
3442,Pennsylvania,35,-1,62,189,"albert einstein medical center",/emergency/hospital/390142,"(215) 456-6090","5501 old york road  philadelphia, PA 19141"
3443,Pennsylvania,25,-1,58,146,"sacred heart hospital",/emergency/hospital/390197,"(610) 776-4900","421 chew street  allentown, PA 18102"
3444,Pennsylvania,10,-1,33,81,"chester county hospital",/emergency/hospital/390179,"(610) 431-5000","701 east marshall street  west chester, PA 19380"
3445,Pennsylvania,21,-1,60,96,"jennersville regional hospital",/emergency/hospital/390220,"(610) 869-1000","1015 west baltimore pike  west grove, PA 19390"
3446,Pennsylvania,53,-1,70,100,"lehigh valley hospital - hazleton",/emergency/hospital/390185,"(570) 501-4000","700 east broad street  hazleton, PA 18201"
3447,Pennsylvania,22,-1,62,58,"upmc horizon",/emergency/hospital/390178,"(724) 588-2100","110 north main street  greenville, PA 16125"
3448,Pennsylvania,48,-1,90,215,"main line hospital lankenau",/emergency/hospital/390195,"(610) 645-2000","100 lancaster ave  wynnewood, PA 19096"
3449,Pennsylvania,20,-1,55,72,"millcreek community hospital",/emergency/hospital/390198,"(814) 864-4031","5515 peach street  erie, PA 16509"
3450,Pennsylvania,17,-1,52,48,"tyler memorial hospital",/emergency/hospital/390192,"(570) 836-2161","5950 state route 6 west  tunkhannock, PA 18657"
3451,Pennsylvania,13,-1,53,68,"excela health latrobe hospital",/emergency/hospital/390219,"(724) 537-1000","one mellon way  latrobe, PA 15650"
3452,Pennsylvania,25,-1,58,158,"doylestown hospital",/emergency/hospital/390203,"(215) 345-2200","595 west state st  doylestown, PA 18901"
3453,Pennsylvania,17,-1,64,63,"punxsutawney area hospital",/emergency/hospital/390199,"(814) 938-1800","81 hillcrest drive  punxsutawney, PA 15767"
3454,Pennsylvania,22,-1,50,88,"sharon regional health system",/emergency/hospital/390211,"(724) 983-3800","740 east state street  sharon, PA 16146"
3455,Pennsylvania,38,-1,69,241,"nazareth hospital",/emergency/hospital/390204,"(215) 335-6000","2601 holme ave  philadelphia, PA 19152"
3456,Pennsylvania,6,-1,35,57,"excela health frick hospital",/emergency/hospital/390217,"(724) 547-1500","508 south church street  mount pleasant, PA 15666"
3457,Pennsylvania,35,-1,69,125,"hanover hospital",/emergency/hospital/390233,"(717) 637-3711","300 highland ave  hanover, PA 17331"
3458,Pennsylvania,19,-1,53,216,"mount nittany medical center",/emergency/hospital/390268,"(814) 231-7000","1800 east park ave  state college, PA 16803"
3459,Pennsylvania,72,-1,79,145,"penn presbyterian medical center",/emergency/hospital/390223,"(215) 662-8000","51 north 39th street  philadelphia, PA 19104"
3460,Pennsylvania,20,-1,46,136,"lehigh valley hospital - muhlenberg",/emergency/hospital/390263,"(610) 402-2273","2545 schoenersville road  bethlehem, PA 18017"
3461,Pennsylvania,19,-1,47,72,"st clair memorial hospital",/emergency/hospital/390228,"(412) 942-6209","1000 bower hill road  pittsburgh, PA 15243"
3462,Pennsylvania,41,-1,53,91,"ephrata community hospital",/emergency/hospital/390225,"(717) 733-0311","169 martin avenue  ephrata, PA 17522"
3463,Pennsylvania,21,-1,59,106,"milton s hershey medical center",/emergency/hospital/390256,"(717) 531-8521","500 university drive  hershey, PA 17033"
3464,Pennsylvania,37,-1,93,163,"regional hospital of scranton",/emergency/hospital/390237,"(570) 348-7100","746 jefferson avenue  scranton, PA 18501"
3465,Pennsylvania,32,-1,56,143,"jefferson regional medical center",/emergency/hospital/390265,"(412) 469-5000","565 coal valley rd  pittsburgh, PA 15236"
3466,Pennsylvania,32,-1,42,133,"hahnemann university hospital",/emergency/hospital/390290,"(215) 762-7000","230 north broad street  philadelphia, PA 19102"
3467,Pennsylvania,-1,-1,46,52,"grove city medical center",/emergency/hospital/390266,"(724) 450-7000","631 north broad street ext.  grove city, PA 16127"
3468,Pennsylvania,-1,-1,-1,-1,"valley forge medical center and hospital",/emergency/hospital/390272,"(215) 539-8500","1033 w germantown pike  norristown, PA 19401"
3469,Pennsylvania,55,-1,70,203,"pennsylvania hosp of the univ of pa health sys",/emergency/hospital/390226,"(215) 829-3000","800 spruce street  philadelphia, PA 19107"
3470,Pennsylvania,32,-1,-1,-1,"advanced surgical hospital",/emergency/hospital/390323,"(724) 884-0710","100 trich drive  washington, PA 15301"
3471,Pennsylvania,23,-1,39,75,"roxborough memorial hospital",/emergency/hospital/390304,"(215) 483-9900","5800 ridge ave  philadelphia, PA 19128"
3472,Pennsylvania,6,-1,45,72,"upmc east",/emergency/hospital/390328,"(412) 357-3000","2775 mosside boulevard  monroeville, PA 15146"
3473,Pennsylvania,-1,-1,-1,-1,"oss orthopaedic hospital",/emergency/hospital/390325,"(717) 718-2000","1861 powder mill rd  york, PA 17402"
3474,Pennsylvania,-1,-1,-1,-1,"wellspan surgery and rehabilitation hospital",/emergency/hospital/390327,"(717) 812-6100","55 monument road  york, PA 17403"
3475,Pennsylvania,-1,-1,-1,-1,"bucks county specialty hospital",/emergency/hospital/390322,"(215) 244-7400","3300 tillman drive  bensalem, PA 19020"
3476,Pennsylvania,-1,-1,-1,-1,"cancer treatment centers of america",/emergency/hospital/390312,"(215) 744-6728","1331 east wyoming avenue  philadelphia, PA 19124"
3477,Pennsylvania,-1,-1,-1,-1,"coordinated health orthopedic hospital",/emergency/hospital/390314,"(610) 691-4300","2310 highland avenue  bethlehem, PA 18017"
3478,Pennsylvania,26,-1,52,81,"st luke's hospital - anderson campus",/emergency/hospital/390326,"(610) 954-3850","1872 riverside circle  easton, PA 18045"
3479,Pennsylvania,26,-1,39,122,"einstein medical center montgomery",/emergency/hospital/390329,"(484) 662-1000","559 west germantown pike  east norriton, PA 19403"
3480,Pennsylvania,-1,-1,-1,-1,"physician's care surgical hospital",/emergency/hospital/390324,"(610) 495-4793","454 enterprise drive  royersford, PA 19468"
3481,Pennsylvania,17,-1,38,-1,"barnes-kasson county hospital",/emergency/hospital/391309,"(570) 853-3135","2872 turnpike street  susquehanna, PA 18847"
3482,Pennsylvania,8,-1,-1,-1,"penn highlands brookville",/emergency/hospital/391312,"(814) 849-2312","100 hospital road  brookville, PA 15825"
3483,Pennsylvania,-1,-1,-1,-1,"meyersdale medical center",/emergency/hospital/391302,"(814) 634-5911","200 hospital drive  myersdale, PA 15552"
3484,Pennsylvania,-1,-1,-1,-1,"children's hospital of pittsburgh of upmc",/emergency/hospital/393302,"(412) 692-5325","4401 penn avenue  pittsburgh, PA 15224"
3485,Pennsylvania,16,-1,-1,-1,"tyrone hospital",/emergency/hospital/391307,"(814) 684-1255","221 hospital drive  tyrone, PA 16686"
3486,Pennsylvania,-1,-1,-1,-1,"corry memorial hospital",/emergency/hospital/391308,"(814) 664-4641","965 shamrock lane  corry, PA 16407"
3487,Pennsylvania,44,-1,68,-1,"charles cole memorial hospital",/emergency/hospital/391313,"(814) 274-9301","1001 east second street  coudersport, PA 16915"
3488,Pennsylvania,-1,-1,-1,-1,"children's hospital of philadelphia",/emergency/hospital/393303,"(215) 590-3745","34th st & civic center blvd  philadelphia, PA 19104"
3489,Pennsylvania,13,-1,45,-1,"troy community hospital",/emergency/hospital/391305,"(570) 297-2121","275 guthrie drive  troy, PA 16947"
3490,Pennsylvania,27,-1,49,192,"crozer chester medical center",/emergency/hospital/390180,"(610) 447-2000","one medical center boulevard  upland, PA 19013"
3491,Pennsylvania,-1,-1,-1,-1,"surgical institute of reading",/emergency/hospital/390316,"(717) 999-9999","2752 century boulevard  wyomissing, PA 19610"
3492,Pennsylvania,14,-1,46,150,"st mary medical center",/emergency/hospital/390258,"(215) 750-2003","1201 newtown-langhorne rd  langhorne, PA 19047"
3493,Pennsylvania,20,-1,41,138,"lancaster regional medical center",/emergency/hospital/390061,"(717) 291-8123","250 college avenue  lancaster, PA 17604"
3494,Pennsylvania,-1,-1,-1,-1,"kensington hospital",/emergency/hospital/390025,"(215) 426-8100","136 w diamond street  philadelphia, PA 19122"
3495,Pennsylvania,13,-1,34,61,"lock haven hospital",/emergency/hospital/390071,"(570) 893-5000","24 cree drive  lock haven, PA 17745"
3496,Pennsylvania,55,-1,46,152,"holy redeemer hospital and medical center",/emergency/hospital/390097,"(215) 947-3000","1648 huntingdon pike  meadowbrook, PA 19046"
3497,Pennsylvania,32,-1,62,58,"titusville hospital",/emergency/hospital/390122,"(814) 827-1851","406 west oak street  titusville, PA 16354"
3498,Pennsylvania,30,-1,58,154,"lehigh valley hospital",/emergency/hospital/390133,"(610) 402-2273","1200 south cedar crest boulvard  allentown, PA 18105"
3499,Pennsylvania,40,-1,67,176,"thomas jefferson university hospital",/emergency/hospital/390174,"(215) 955-6000","111 south 11th street  philadelphia, PA 19107"
3500,Pennsylvania,41,-1,51,125,"forbes hospital",/emergency/hospital/390267,"(412) 858-2000","2570 haymaker road  monroeville, PA 15146"
3501,Pennsylvania,-1,-1,-1,-1,"surgical specialty center at coordinated health",/emergency/hospital/390321,"(610) 871-9110","1503 cedar crest boulevard  allentown, PA 18104"
3502,Pennsylvania,-1,-1,-1,-1,"muncy valley hospital",/emergency/hospital/391301,"(570) 546-8282","215 east water street  muncy, PA 17756"
3503,Pennsylvania,25,-1,58,67,"palmerton hospital",/emergency/hospital/390019,"(610) 826-3141","135 lafayette avenue  palmerton, PA 18071"
3504,Pennsylvania,53,-1,54,112,"temple university hospital",/emergency/hospital/390027,"(215) 707-2000","3401 north broad street  philadelphia, PA 19140"
3505,Pennsylvania,23,-1,55,62,"heritage valley sewickley",/emergency/hospital/390037,"(412) 741-6600","720 blackburn road  sewickley, PA 15143"
3506,Pennsylvania,37,-1,63,105,"st luke's hospital bethlehem",/emergency/hospital/390049,"(610) 954-4000","801 ostrum street  bethlehem, PA 18015"
3507,Pennsylvania,22,-1,48,155,"main line hospital paoli",/emergency/hospital/390153,"(610) 648-1000","255 west lancaster avenue  paoli, PA 19301"
3508,Pennsylvania,14,-1,60,77,"upmc passavant",/emergency/hospital/390107,"(412) 367-6700","9100 babcock boulevard  pittsburgh, PA 15237"
3509,Pennsylvania,22,-1,61,69,"indiana regional medical center",/emergency/hospital/390173,"(724) 357-7000","835 hospital road  indiana, PA 15701"
3510,Pennsylvania,12,-1,-1,68,"magee womens hospital of upmc health system",/emergency/hospital/390114,"(412) 641-4010","300 halket street  pittsburgh, PA 15213"
3511,Pennsylvania,-1,-1,-1,-1,"endless mountains health systems",/emergency/hospital/391306,"(570) 278-3801","100 hospital drive  montrose, PA 18801"
3512,Pennsylvania,76,-1,66,168,"pocono medical center",/emergency/hospital/390201,"(570) 476-3348","206 east brown street  east stroudsburg, PA 18301"
3513,Pennsylvania,24,-1,50,150,"riddle memorial hospital",/emergency/hospital/390222,"(610) 566-9400","1068 west baltimore pike  media, PA 19063"
3514,Pennsylvania,22,-1,49,59,"memorial hospital, inc  towanda",/emergency/hospital/390236,"(570) 265-2191","91 hospital drive  towanda, PA 18848"
3515,Pennsylvania,32,-1,55,127,"wilkes-barre general hospital",/emergency/hospital/390137,"(570) 829-8111","575 north river street  wilkes-barre, PA 18764"
3516,Pennsylvania,36,-1,40,233,"geisinger wyoming valley medical center",/emergency/hospital/390270,"(570) 826-7300","1000 east mountain boulevard  wilkes barre, PA 18711"
3517,Pennsylvania,-1,-1,-1,-1,"jersey shore hospital",/emergency/hospital/391300,"(570) 398-0100","1020 thompson street  jersey shore, PA 17740"
3518,Pennsylvania,26,-1,60,66,"memorial medical center",/emergency/hospital/390110,"(814) 534-9000","1086 franklin street  johnstown, PA 15905"
3519,Pennsylvania,36,-1,68,55,"schuylkill medical center - east norwegian street",/emergency/hospital/390031,"(570) 621-4000","700 east norwegian street  pottsville, PA 17901"
3520,Pennsylvania,38,-1,53,148,"delaware county memorial hospital",/emergency/hospital/390081,"(215) 284-8100","501 north lansdowne ave  drexel hill, PA 19026"
3521,Pennsylvania,13,-1,21,31,"western pennsylvania hospital",/emergency/hospital/390090,"(412) 578-5000","4800 friendship avenue  pittsburgh, PA 15224"
3522,Pennsylvania,80,-1,105,104,"st joseph's hospital",/emergency/hospital/390132,"(215) 787-2000","1600 west girard avenue  philadelphia, PA 19130"
3523,Pennsylvania,-1,-1,-1,-1,"fulton county medical center",/emergency/hospital/391303,"(717) 485-3155","214 peach orchard road  mcconnellsburg, PA 17233"
3524,Pennsylvania,-1,-1,-1,-1,"edgewood surgical hospital",/emergency/hospital/390307,"(724) 646-0400","239 edgewood drive extension  transfer, PA 16154"
3525,Pennsylvania,-1,-1,-1,-1,"eagleville hospital",/emergency/hospital/390278,"(215) 539-6000","100 eagleville rd  eagleville, PA 19408"
3526,Pennsylvania,32,-1,47,65,"gnaden huetten memorial hospital",/emergency/hospital/390194,"(607) 377-1300","211 north 12th street  lehighton, PA 18235"
3527,Pennsylvania,31,-1,52,64,"highlands hospital",/emergency/hospital/390184,"(724) 628-1500","401 east murphy avenue  connellsville, PA 15425"
3528,Pennsylvania,18,-1,70,111,"pottstown memorial medical center",/emergency/hospital/390123,"(610) 327-7000","1600 east high street and armand hammer blvd  pottstown, PA 19464"
3529,Pennsylvania,54,-1,95,145,"st joseph medical center",/emergency/hospital/390096,"(610) 378-2300","2500 bernville road  reading, PA 19605"
3530,"Puerto Rico",-1,-1,-1,-1,"hospital menonita de cayey",/emergency/hospital/400013,"(787) 535-1001","bo. rincon sector las lomas  km.3.1 carr 14  cayey, PR 00737"
3531,"Puerto Rico",-1,-1,-1,-1,"bella vista hospital",/emergency/hospital/400014,"(787) 652-6045","carr 349 km 2 7 cerro las mesas  mayaguez, PR 00681"
3532,"Puerto Rico",-1,-1,-1,-1,"san juan municipal hospital",/emergency/hospital/400015,"(787) 756-8535","barrio monacillos,centro medico  rio piedras, PR 00936"
3533,"Puerto Rico",-1,-1,-1,-1,"auxilio mutuo hospital",/emergency/hospital/400016,"(787) 758-2000","ponce de leon avenue stop 36 1/2 #735  hato rey, PR 00918"
3534,"Puerto Rico",-1,-1,-1,-1,"mennonite general hospital inc",/emergency/hospital/400018,"(787) 535-1001","calle jose c vasquez bo. caonillas  aibonito, PR 00705"
3535,"Puerto Rico",-1,-1,-1,-1,"hospital pavia santurce",/emergency/hospital/400019,"(787) 727-6060","calle profesor augusto rodriguez #1462  fernandez juncos, PR 00910"
3536,"Puerto Rico",-1,-1,-1,-1,"hospital de la concepcion",/emergency/hospital/400021,"(787) 892-1860","road number 2 km 173.4  san german, PR 00683"
3537,"Puerto Rico",-1,-1,-1,-1,"hospital damas inc",/emergency/hospital/400022,"(787) 840-8460","ponce by pass #2213  ponce, PR 00717"
3538,"Puerto Rico",-1,-1,-1,-1,"ryder memorial hospital inc",/emergency/hospital/400007,"(787) 852-0768","355 ave font martelo  humacao, PR 00791"
3539,"Puerto Rico",-1,-1,-1,-1,"lafayette hospital",/emergency/hospital/400026,"(787) 839-3232","carr.753 km.0.1-sector cuatro calles  arroyo, PR 00714"
3540,"Puerto Rico",-1,-1,-1,-1,"hospital hermanos melendez inc",/emergency/hospital/400032,"(787) 620-8181","carretera #2 km 11 7  bayamon, PR 00960"
3541,"Puerto Rico",-1,-1,-1,-1,"san juan va medical center",/emergency/hospital/40003F,"(800) 449-8729","10 calle casia  san juan, PR 00921"
3542,"Puerto Rico",-1,-1,-1,-1,"santa rosa clinic",/emergency/hospital/400009,"(787) 864-0101","ave. los veteranos #3 km 135 7 exit to arroyo  guayama, PR 00785"
3543,"Puerto Rico",-1,-1,-1,-1,"hospital general de casta?er",/emergency/hospital/400010,"(787) 829-5010","carr 135 km 64 2  castaner, PR 00631"
3544,"Puerto Rico",-1,-1,-1,-1,"hospital oriente",/emergency/hospital/400011,"(787) 852-0505","300 font martello street  humacao, PR 00792"
3545,"Puerto Rico",-1,-1,-1,-1,"san luke's memorial hospital inc",/emergency/hospital/400044,"(787) 844-2080","tito castro ave #917  ponce, PR 00733"
3546,"Puerto Rico",-1,-1,-1,-1,"hospital oncologico dr isaac gonzalez martinez",/emergency/hospital/400012,"(787) 763-4149","bo. monacillos carr 22 centro medico de puerto ric  san juan, PR 00935"
3547,"Puerto Rico",-1,-1,-1,-1,"presbyterian community hosp",/emergency/hospital/400001,"(787) 721-2160","1451 ashford avenue  san juan, PR 00907"
3548,"Puerto Rico",-1,-1,-1,-1,"hospital metropolitano dr pila",/emergency/hospital/400003,"(787) 848-5600","2435 las americas ave  ponce, PR 00733"
3549,"Puerto Rico",-1,-1,-1,-1,"hima san pablo humacao",/emergency/hospital/400005,"(787) 852-2424","calle font martelo #3  humacao, PR 00791"
3550,"Puerto Rico",-1,-1,-1,-1,"asociacion hospital del maestro, inc",/emergency/hospital/400004,"(787) 758-6420","sergio cuevas bustamante street 550  san juan, PR 00936"
3551,"Puerto Rico",-1,-1,-1,-1,"doctors' center hospital san juan",/emergency/hospital/400006,"(787) 723-2950","pda. 20 c/ san rafael # 1395  fernandez juncos, PR 00909"
3552,"Puerto Rico",-1,-1,-1,-1,"hospital san carlos borromeo",/emergency/hospital/400111,"(787) 877-8000"," calle concepcion vera ayala #550 s  moca, PR 00676"
3553,"Puerto Rico",-1,-1,-1,-1,"hospital dr cayetano coll y toste",/emergency/hospital/400087,"(787) 650-7272","carretera 129 km.1 avenida san luis  arecibo, PR 00613"
3554,"Puerto Rico",-1,-1,-1,-1,"hospital san francisco",/emergency/hospital/400098,"(787) 767-5100","371 de diego ave  san juan, PR 00923"
3555,"Puerto Rico",-1,-1,-1,-1,"hospital dr susoni inc",/emergency/hospital/400117,"(787) 650-1031","55 palm st  arecibo, PR 00614"
3556,"Puerto Rico",-1,-1,-1,-1," hima san pablo bayamon",/emergency/hospital/400109,"(787) 620-4747","calle santa cruz numero 70  urb santa cruz  bayamon, PR 00961"
3557,"Puerto Rico",-1,-1,-1,-1,"hospital upr, dr  federico trilla",/emergency/hospital/400112,"(787) 757-1800","carr 3 km 8  3 ave 65th infanteria       box 6021  carolina, PR 00984"
3558,"Puerto Rico",-1,-1,-1,-1,"doctors center hospital bayamon",/emergency/hospital/400102,"(787) 622-5420","9 j street ext hermanas davila  bayamon, PR 00959"
3559,"Puerto Rico",-1,-1,-1,-1,"hospital metropolitano san german",/emergency/hospital/400126,"(787) 892-5300","calle javilla  #8 al costado parque de bombas  san german, PR 00683"
3560,"Puerto Rico",-1,-1,-1,-1,"sistema integrados de salud del sur oeste inc",/emergency/hospital/400103,"(787) 652-9200","ave hostos 410  mayaguez, PR 00681"
3561,"Puerto Rico",-1,-1,-1,-1,"hospital san cristobal",/emergency/hospital/400113,"(787) 848-2100","carr 506 km 1 0  coto laurel, PR 00780"
3562,"Puerto Rico",-1,-1,-1,-1,"hospital menonita caguas inc",/emergency/hospital/400104,"(787) 744-3141","carr 172  exit 21 urb turabo gardens  caguas, PR 00725"
